time,mes1,mes2,mes3,est1,est2,est3,epsilon1,epsilon2,epsilon3,tau1,tau2,tau3
1.52,1.00144684530299,0.0594581990984277,2.81504263472248,57.517099211542,3.57732321300337,161.318670739025,-56.515652366239,-3.51786501390494,-158.503628104303,303.936247615205,-0.00118247903662913,-1.93704096022168
1.521,1.00142981033478,0.059470750029959,2.81507213636868,57.5161172948514,3.5786100688084,161.320377136432,-56.5146874845167,-3.51913931877844,-158.505305000064,303.885161103275,-0.0011820445411795,-1.93691084239124
1.522,1.00141277956267,0.0594832831875139,2.81510162807693,57.5151364254578,3.57989251058431,161.322083505977,-56.5137236458951,-3.52040922739679,-158.506981877901,303.834086264853,-0.00118174721529721,-1.93677924373888
1.523,1.00139575301062,0.0594957985705925,2.81513110978812,57.5141547622346,3.5811703870126,161.323789361203,-56.512759009224,-3.52167458844201,-158.508658251415,303.7830242707,-0.00118135471111054,-1.9366499220178
1.524,1.00137873070189,0.059508296178713,2.81516058144319,57.5131734777716,3.58244371707901,161.32549413393,-56.5117947470697,-3.52293542090029,-158.510333552487,303.731975298812,-0.00118102484156568,-1.936520443485
1.525,1.00136171265982,0.0595207760114093,2.81519004298265,57.5121908940372,3.5837125595889,161.32719758112,-56.5108291813774,-3.5241917835775,-158.512007538137,303.680941870621,-0.00118029046907005,-1.93639078602921
1.526,1.00134469890764,0.0595332380682876,2.81521949434721,57.5112092643032,3.58497692735399,161.328899957824,-56.5098645653955,-3.52544368928571,-158.513680463476,303.629919085348,-0.00117984847443031,-1.93626088335573
1.527,1.00132768946838,0.0595456823489381,2.81524893547762,57.5102270785568,3.58623695581433,161.330602687735,-56.5088993890885,-3.5266912734654,-158.515353752257,303.578909287219,-0.00117940454786725,-1.93613100713524
1.528,1.00131068436482,0.0595581088529882,2.81527836631444,57.5092460085653,3.58749260274406,161.332305397046,-56.5079353242005,-3.52793449389107,-158.517027030731,303.527911541522,-0.00117909485015644,-1.93599956888683
1.529,1.00129368362099,0.0595705175800968,2.81530778679849,57.5082641023846,3.58874370855207,161.33400756656,-56.5069704187636,-3.52917319097197,-158.518699779762,303.476927066122,-0.00117869311437764,-1.93587054174142
1.53,1.00127668726016,0.0595829085299412,2.81533719687062,57.5072826128373,3.58999029399998,161.335708610064,-56.5060059255772,-3.53040738547004,-158.520371413194,303.425956033654,-0.00117835602004685,-1.93574133890001
1.531,1.00125969530572,0.059595281702214,2.81536659647127,57.5062997612472,3.59123242097506,161.33740827115,-56.5050400659415,-3.53163713927284,-158.522041674678,303.375001071503,-0.00117761282714531,-1.93561196832298
1.532,1.0012427077809,0.0596076370966807,2.81539598554104,57.5053179260272,3.59247010305588,161.339106826043,-56.5040752182463,-3.5328624659592,-158.523710840502,303.324057091621,-0.0011771613676992,-1.93548232281415
1.533,1.00122572470875,0.0596199747130908,2.81542536402059,57.504335513027,3.5937034807384,161.34080575804,-56.5031097883183,-3.53408350602531,-158.525380394019,303.273126510377,-0.00117670812764743,-1.93535271018754
1.534,1.00120874611206,0.0596322945512309,2.81545473185038,57.5033542819849,3.59493251129035,161.342504685257,-56.5021455358729,-3.53530021673912,-158.527049953406,303.222208386516,-0.00117638576730244,-1.9352214250609
1.535,1.00119177201489,0.0596445966109191,2.81548408897118,57.5023721754936,3.59615702543787,161.344203039088,-56.5011804034787,-3.53651242882695,-158.528718950116,303.171303943337,-0.0011759749216548,-1.93509269679411
1.536,1.00117480244058,0.0596568808919922,2.81551343532374,57.5013905212788,3.59737704656461,161.345900227354,-56.5002157188382,-3.53772016567262,-158.530386792031,303.120413358986,-0.00117563066035626,-1.93496379160111
1.537,1.0011578374125,0.059669147394302,2.81554277084841,57.5004074421295,3.59859264034155,161.347595974565,-56.499249604717,-3.53892349294724,-158.532053203717,303.069539385139,-0.00117487863084445,-1.93483471345299
1.538,1.00114087695393,0.059681396117774,2.81557209548572,57.4994254437161,3.599803820154,161.349290579344,-56.4982845667622,-3.54012242403622,-158.533718483859,303.018676725079,-0.00117441779237686,-1.93470533081635
1.539,1.00112392108793,0.059693627062317,2.81560140917623,57.4984428427558,3.60101073150718,161.350985585984,-56.4973189216679,-3.54131710444486,-158.535384176808,302.967827883394,-0.00117395509006584,-1.93457598988787
1.54,1.00110696983728,0.0597058402278772,2.81563071186031,57.4974614964782,3.60221333166399,161.3526806036,-56.4963545266409,-3.54250749143611,-158.53704989174,302.916991886644,-0.00117362022355953,-1.93444487030693
1.541,1.0010900232261,0.0597180356144327,2.81566000347865,57.4964792288567,3.60341144196591,161.354375016793,-56.4953892056306,-3.54369340635148,-158.538715013314,302.866169994509,-0.00117320012696748,-1.93431645569362
1.542,1.00107308127776,0.0597302132219799,2.81568928397194,57.4954974535698,3.60460508736711,161.35606822123,-56.4944243722921,-3.54487487414513,-158.540378937258,302.815362378974,-0.00117284877796417,-1.93418785200266
1.543,1.00105614401564,0.0597423730505305,2.81571855328043,57.4945141856808,3.60579433740952,161.357759925364,-56.4934580416651,-3.54605196435899,-158.542041372083,302.764571913906,-0.00117208803240778,-1.934059076566
1.544,1.00103921146305,0.05975451510017,2.81574781134457,57.4935320665396,3.60697920611281,161.359450450479,-56.4924928550766,-3.54722469101264,-158.543702639134,302.713793093278,-0.00117161776358443,-1.93392996607291
1.545,1.00102228364306,0.0597666393709673,2.81577705810484,57.4925493175414,3.60815984385792,161.361141403565,-56.4915270338984,-3.54839320448696,-158.545364345461,302.663028509129,-0.00117114562157581,-1.93380091100297
1.546,1.00100536057844,0.0597787458630287,2.81580629350151,57.4915678984964,3.60933620766651,161.362832385986,-56.490562537918,-3.54955746180348,-158.547026092484,302.612277165195,-0.00117079818708326,-1.93366995680708
1.547,1.00098844229338,0.0597908345764923,2.81583551747521,57.490585510707,3.61050810899116,161.36452273076,-56.4895970684136,-3.55071727441467,-158.548687213285,302.561540345218,-0.00117036883026685,-1.93354186315736
1.548,1.00097152881126,0.059802905511515,2.81586472996656,57.4896036582717,3.61167557498958,161.36621182456,-56.4886321294604,-3.55187266947806,-158.550347094593,302.510818211307,-0.00117001033860618,-1.93341357685994
1.549,1.0009546201555,0.0598149586682684,2.81589393091573,57.4886202433362,3.61283867946622,161.367899359301,-56.4876656231807,-3.55302372079795,-158.552005428385,302.460113774432,-0.00116924090584483,-1.93328511469294
1.55,1.00093771634941,0.0598269940469988,2.81592312026308,57.4876380459607,3.61399743594282,161.36958567519,-56.4867003296113,-3.55417044189582,-158.553662554926,302.409421312411,-0.0011687612770052,-1.93315629273135
1.551,1.00092081741607,0.0598390116479353,2.81595229794901,57.4866551949482,3.61515200068133,161.371272450111,-56.4857343775321,-3.5553129890334,-158.555320152162,302.358743507658,-0.0011682796718546,-1.93302751212516
1.552,1.00090392337826,0.0598510114713448,2.81598146391369,57.4856737432225,3.61630232954113,161.372959266402,-56.4847698198442,-3.55645131806979,-158.556977802489,302.308079338393,-0.00116791962292295,-1.93289674402216
1.553,1.00088703426023,0.0598629935175261,2.81601061809771,57.4846912777785,3.61744822420546,161.374645413001,-56.4838042435183,-3.55758523068793,-158.558634794903,302.257430116122,-0.00116748100699999,-1.93276898065741
1.554,1.00087015008536,0.0598749577867964,2.81603976044162,57.4837093876864,3.61858971465755,161.376330265639,-56.482839237601,-3.55871475687075,-158.560290505197,302.206795992755,-0.00116711540030125,-1.93264101675245
1.555,1.0008532708771,0.0598869042794882,2.81606889088549,57.4827258672109,3.61972687869464,161.378013501458,-56.4818725963338,-3.55983997441515,-158.561944610572,302.156180105809,-0.00116633738980285,-1.9325128818913
1.556,1.00083639665879,0.0598988329960087,2.8160980093696,57.4817436343486,3.62085972970999,161.379695483274,-56.4809072376898,-3.56096089671398,-158.563597473904,302.105576526412,-0.00116584832542243,-1.93238435032646
1.557,1.0008195274535,0.0599107439367477,2.81612711583429,57.4807607184822,3.6219884286133,161.381377950616,-56.4799411910287,-3.56207768467656,-158.565250834782,302.054988032738,-0.00116535739677623,-1.93225586577477
1.558,1.00080266328402,0.0599226371021331,2.81615621021965,57.4797792823789,3.62311293137815,161.383060475945,-56.4789766190948,-3.56319029427602,-158.566904265726,302.004413556062,-0.00116498444739396,-1.93212528079642
1.559,1.00078580417465,0.0599345124926246,2.81618529246618,57.4787967799557,3.62423303022572,161.384742298825,-56.4780109757811,-3.56429851773309,-158.568557006359,301.953854453466,-0.0011645366278438,-1.9319978614341
1.56,1.00076895014877,0.0599463701087006,2.81621436251439,57.4778148988838,3.62534875655322,161.386422782147,-56.477045948735,-3.56540238644452,-158.570208419632,301.903310860867,-0.00116416396483884,-1.93187023384039
1.561,1.00075210122989,0.0599582099508544,2.81624342030426,57.47683131376,3.62646019240284,161.388101590011,-56.4760792125301,-3.56650198245198,-158.571858169707,301.852786052354,-0.00116337745654446,-1.93174243259448
1.562,1.00073525744133,0.0599700320196547,2.816272465776,57.4758490886849,3.62756735134894,161.389779105069,-56.4751138312435,-3.56759731932929,-158.573506639293,301.802273884493,-0.00116287899357483,-1.93161420261806
1.563,1.0007184188062,0.0599818363156525,2.81630149886988,57.4748661519243,3.62867039940675,161.3914571349,-56.4741477331181,-3.5686885630911,-158.57515563603,301.751777217332,-0.0011623786656085,-1.93148603274156
1.564,1.00070158534726,0.059993622839437,2.81633051952588,57.4738847833925,3.62976929351724,161.393135247674,-56.4731831980452,-3.56977567067781,-158.576804728148,301.701294935983,-0.00116199318273631,-1.93135564178683
1.565,1.00068475708885,0.0600053915916288,2.81635952768449,57.4729022731608,3.63086381488972,161.394812625957,-56.472217516072,-3.57085842329809,-158.578453098273,301.650828566955,-0.00116152662190512,-1.93122849669973
1.566,1.00066793405441,0.0600171425728691,2.81638852328611,57.4719204506314,3.63195399068186,161.396488583199,-56.471252516577,-3.57193684810899,-158.580100059913,301.600377979994,-0.00116115600573327,-1.93110127769845
1.567,1.00065111626745,0.0600288757838113,2.81641750627067,57.4709368385689,3.63303991934449,161.398162851129,-56.4702857223015,-3.57301104356068,-158.581745344858,301.549946774323,-0.00116036102820205,-1.9309738241361
1.568,1.0006343037513,0.0600405912251862,2.81644647657832,57.4699546694789,3.63412161006382,161.399835767293,-56.4693203657276,-3.57408101883863,-158.583389290714,301.499528539561,-0.00115985317154724,-1.93084591003302
1.569,1.00061749652908,0.0600522888977065,2.81647543414923,57.4689717543291,3.63519922886093,161.401509243761,-56.4683542578,-3.57514693996323,-158.585033809612,301.44912623348,-0.00115934335338272,-1.93071804398991
1.57,1.00060069462353,0.060063968802123,2.81650437892331,57.467990478501,3.63627273390094,161.403182803931,-56.4673897838775,-3.57620876509882,-158.586678425007,301.398738743779,-0.00115894472231719,-1.93058783789942
1.571,1.00058389805908,0.0600756309392186,2.816533310841,57.4670080313406,3.6373418992668,161.404855590408,-56.4664241332816,-3.57726626832759,-158.588322279567,301.348367462437,-0.0011584784071772,-1.93046113404941
1.572,1.00056710685915,0.060087275309795,2.81656222984265,57.4660262986552,3.63840676023846,161.406526949015,-56.4654591917961,-3.57831948492867,-158.589964719172,301.298012511482,-0.00115809163339249,-1.9303342080983
1.573,1.00055032104727,0.0600989019146687,2.81659113586811,57.4650427097965,3.63946740561018,161.408196512657,-56.4644923887492,-3.57936850369551,-158.591605376789,301.247677450809,-0.00115728826142294,-1.93020710402186
1.574,1.00053354064681,0.0601105107547323,2.81662002885744,57.4640606335287,3.64052384881906,161.409864706673,-56.4635270928819,-3.58041333806433,-158.593244677815,301.197355679404,-0.00115677100800335,-1.93007951457356
1.575,1.00051676568087,0.0601221018308596,2.81664890875077,57.4630777862309,3.64157626881269,161.411533484743,-56.46256102055,-3.58145416698183,-158.594884575993,301.147050262889,-0.00115625189323919,-1.92995196947478
1.576,1.00049999617291,0.0601336751439646,2.81667777548817,57.4620957412721,3.64262450781133,161.413201738998,-56.4615957450992,-3.58249083266737,-158.59652396351,301.096761245358,-0.00115573117412956,-1.92982448283901
1.577,1.00048323214568,0.060145230694988,2.81670662900947,57.4611141714814,3.64366858391803,161.414870209671,-56.4606309393357,-3.58352335322304,-158.598163580662,301.046487710689,-0.00115530669824744,-1.9296944570277
1.578,1.00046647362372,0.0601567684849057,2.81673546925504,57.4601323372602,3.64470846065554,161.416537138798,-56.4596658636365,-3.58455169217064,-158.599801669543,300.996230126853,-0.00115489301307831,-1.92956859876552
1.579,1.00044972063037,0.0601682885147007,2.81676429616526,57.459150497981,3.64574416264451,161.41820283922,-56.4587007773506,-3.58557587412981,-158.601438543055,300.945990208193,-0.00115444513190122,-1.92944174793777
1.58,1.0004329731892,0.0601797907853851,2.81679310967972,57.4581672141329,3.64677559122987,161.419866340213,-56.4577342409437,-3.58659580044448,-158.603073230533,300.895770504279,-0.0011536321248646,-1.92931507496619
1.581,1.00041623132361,0.0601912752980399,2.81682190973851,57.4571851459402,3.64780282617344,161.42152881401,-56.4567689146166,-3.5876115508754,-158.604706904271,300.845564475619,-0.00115310394080019,-1.92918787235676
1.582,1.00039949505669,0.0602027420537285,2.81685069628167,57.4562025301856,3.64882615697441,161.423191965864,-56.455803035129,-3.58862341492068,-158.606341269583,300.795375296056,-0.00115257389199321,-1.92906071596096
1.583,1.00038276441118,0.0602141910535536,2.81687946924893,57.455221534008,3.64984549085902,161.424855418081,-56.4548387695968,-3.58963129980547,-158.607975948832,300.745201788996,-0.00115214686351558,-1.92893094639785
1.584,1.00036603941161,0.0602256222986499,2.81690822858063,57.4542393809958,3.6508605106927,161.426517954975,-56.4538733415842,-3.59063488839405,-158.609609726394,300.695045410049,-0.00115166051429591,-1.92880506569362
1.585,1.00034932008144,0.060237035790171,2.81693697421702,57.4532579513472,3.65187129286117,161.428178915395,-56.4529086312657,-3.591634257071,-158.611241941178,300.644906240375,-0.00115125853197704,-1.9286789477924
1.586,1.00033260644424,0.060248431529285,2.81696570609778,57.4522745670523,3.65287797673998,161.429837852353,-56.4519419606081,-3.5926295452107,-158.612872146255,300.594788158016,-0.00115043729163344,-1.92855265680859
1.587,1.00031589852339,0.0602598095172375,2.81699442416285,57.451292818474,3.65388055034104,161.431495303656,-56.4509769199506,-3.5936207408238,-158.614500879493,300.544684083215,-0.00114989968884536,-1.92842579441094
1.588,1.000299196342,0.060271169755255,2.8170231283522,57.4503102702983,3.65487918007456,161.433153410284,-56.4500110739563,-3.59460801031931,-158.616130281931,300.494597276392,-0.00114936012087904,-1.92829898389584
1.589,1.00028249992281,0.0602825122446029,2.81705181860551,57.4493295994905,3.65587383721623,161.434811713128,-56.4490470995677,-3.59559132497163,-158.617759894522,300.444526545786,-0.00114891993110584,-1.92816942490753
1.59,1.00026580929037,0.0602938369865792,2.81708049486306,57.4483475988743,3.65686426891688,161.436469147769,-56.4480817895839,-3.5965704319303,-158.619388652906,300.394473359445,-0.00114842452416122,-1.92804394194808
1.591,1.00024912446818,0.0603051439825003,2.81710915706506,57.4473664579882,3.65785051096286,161.438125037194,-56.44711733352,-3.59754536698036,-158.621015880129,300.344437796061,-0.00114801552411883,-1.9279182080818
1.592,1.00023244547981,0.0603164332336973,2.81713780515113,57.4463832192687,3.65883266242218,161.439778930968,-56.4461507737889,-3.59851622918848,-158.622641125817,300.294423870603,-0.00114718616118331,-1.92779231115496
1.593,1.00021577234867,0.0603277047415792,2.81716643906115,57.4454017408582,3.6598107407761,161.441431324415,-56.4451859685095,-3.59948303603452,-158.624264885354,300.244424281357,-0.00114663914853643,-1.92766579987325
1.594,1.00019910509787,0.0603389585075355,2.81719505873503,57.4444193936614,3.66078494362512,161.443084389333,-56.4442202885635,-3.60044598511758,-158.625889330598,300.194442389241,-0.00114609045726223,-1.92753934549906
1.595,1.0001824437501,0.060350194532995,2.81722366411236,57.4434390370278,3.66175522297881,161.444737629924,-56.4432565932777,-3.60140502844581,-158.627513965811,300.144476965191,-0.00114563682697436,-1.92740999378672
1.596,1.00016578833,0.0603614128194189,2.81725225513342,57.4424572644139,3.66272129850104,161.446389923237,-56.4422914760839,-3.60235988568162,-158.629137668104,300.094529514903,-0.00114513209785365,-1.92728491954725
1.597,1.00014913886107,0.0603726133682871,2.81728083173837,57.4414764209091,3.6636832218489,161.448040610924,-56.4413272820481,-3.60331060848061,-158.630759779186,300.044600080316,-0.00114471620673017,-1.92715958970404
1.598,1.00013249536689,0.0603837961810939,2.81730939386674,57.4404933806146,3.66464110711455,161.449689253639,-56.4403608852477,-3.60425731093346,-158.632379859773,299.994692851465,-0.00114387868007256,-1.92703408823282
1.599,1.00011585787089,0.060394961259412,2.81733794145838,57.4395121909138,3.66559496117081,161.45133637277,-56.4393963330429,-3.6051999999114,-158.633998431311,299.944800287276,-0.00114332235534606,-1.92690793926004
1.6,1.00009922639615,0.0604061086047945,2.81736647445314,57.4385300944052,3.6665449823656,161.452984220657,-56.438430868009,-3.6061388737608,-158.635617746204,299.894925844092,-0.00114276425710861,-1.92678183106365
1.601,1.00008260096538,0.0604172382188337,2.81739499279054,57.4375500740066,3.66749112818631,161.454632267513,-56.4374674730412,-3.60707388996748,-158.637237274723,299.845068271522,-0.00114229737632964,-1.92665271471604
1.602,1.00006598160325,0.0604283501031546,2.81742349641082,57.4365685784238,3.66843310955297,161.456279322863,-56.4365025968205,-3.60800475944982,-158.638855826452,299.79522908597,-0.00114178342787292,-1.9265280583456
1.603,1.00004936833328,0.0604394442594006,2.8174519852541,57.435588065366,3.66937097815236,161.457924721271,-56.4355386970328,-3.60893153389296,-158.640472736017,299.745408319855,-0.00114136055661328,-1.92640313950522
1.604,1.00003276117906,0.0604505206892299,2.81748045925987,57.434605269659,3.6703048508379,161.459568004317,-56.43457250848,-3.60985433014867,-158.642087545057,299.695610323119,-0.00114051504232253,-1.9262780510157
1.605,1.00001616016402,0.0604615793943791,2.81750891836791,57.4336244095054,3.67123473555255,161.461209721819,-56.4336082493414,-3.61077315615818,-158.643700803451,299.645827324279,-0.00113994932482143,-1.92615226635704
1.606,0.999999565311256,0.0604726203765652,2.81753736251802,57.4326426079129,3.67216083705966,161.462852203336,-56.4326430426016,-3.61168821668309,-158.645314840818,299.596062859906,-0.00113938169721563,-1.92602654270029
1.607,0.999982976643437,0.0604836436375444,2.81756579164965,57.4316629766003,3.67308311349425,161.464494918573,-56.4316799999569,-3.61259946985671,-158.646929126923,299.546315673435,-0.00113890160640723,-1.92589764049675
1.608,0.999966394185295,0.0604946491791058,2.81759420570303,57.4306818026909,3.67400126102082,161.466136595745,-56.4307154085056,-3.61350661184171,-158.648542390042,299.496587292424,-0.00113837846960846,-1.92577341410188
1.609,0.99994981796036,0.0605056370030567,2.81762260461823,57.4297016689981,3.67491533499375,161.467776573341,-56.4297518510377,-3.61440969799069,-158.650153968722,299.446877735368,-0.00113794862834337,-1.92564891532988
1.61,0.999933247992233,0.0605166071112195,2.81765098833469,57.4287191626294,3.67582545907976,161.46941436908,-56.4287859146371,-3.61530885196854,-158.651763380745,299.397191508853,-0.00113709521560164,-1.92552425107222
1.611,0.999916684304349,0.060527559505495,2.81767935679213,57.4277386804167,3.67673163991212,161.47105056121,-56.4278219961123,-3.61620408040663,-158.653371204418,299.347520610074,-0.00113652014002142,-1.92539884507874
1.612,0.9999001269198,0.0605384941877645,2.81770770993031,57.4267572207835,3.67763408670881,161.47268755466,-56.4268570938638,-3.61709559252104,-158.65497984473,299.297868669906,-0.00113594315829726,-1.92527349713825
1.613,0.999883575861238,0.0605494111599484,2.81773604768862,57.4257780239924,3.67853275836753,161.47432480721,-56.4258944481311,-3.61798334720759,-158.656588759521,299.248234410028,-0.0011354496074577,-1.92514482601273
1.614,0.999867031153441,0.0605603104240003,2.81776437000724,57.4247972158492,3.67942733844521,161.475960973536,-56.4249301846957,-3.61886702802121,-158.658196603529,299.198619379909,-0.0011349172255143,-1.92502103807737
1.615,0.999850492819953,0.0605711919818918,2.81779267682625,57.4238175096182,3.68031788578224,161.477595395765,-56.4239670167983,-3.61974669380035,-158.659802718938,299.149023562547,-0.00113448047915264,-1.92489697521433
1.616,0.999833960884382,0.0605820558356095,2.817820968085,57.4228353381273,3.6812045301093,161.479227576346,-56.4230013772429,-3.62062247427369,-158.661406608261,299.099451646061,-0.00113361919741677,-1.92477274362876
1.617,0.999817435370168,0.0605929019872192,2.81784924372318,57.4218552829211,3.68208727590268,161.480858113323,-56.4220378475509,-3.62149437391546,-158.6630088696,299.049895382217,-0.00113303477327475,-1.92464772829068
1.618,0.999800916300398,0.0606037304387664,2.81787750368051,57.4208742097896,3.68296633766128,161.48248949125,-56.4210732934892,-3.62236260722251,-158.664611987569,299.000358510459,-0.00113244847826663,-1.92452276654412
1.619,0.999784403697701,0.0606145411923364,2.81790574789629,57.4198954988523,3.68384167557611,161.484121152091,-56.4201110951546,-3.62322713438378,-158.666215404195,298.950839711311,-0.00113194135020012,-1.92439433227241
1.62,0.999767897586907,0.0606253342500472,2.81793397631072,57.418915102619,3.68471296023503,161.485751679751,-56.4191472050321,-3.62408762598498,-158.667817703441,298.901340569336,-0.00113139980588949,-1.92427099456794
1.621,0.999751397991566,0.0606361096140354,2.81796218886382,57.417935872948,3.68558025324417,161.487380416043,-56.4181844749565,-3.62494414363014,-158.669418227179,298.851861033793,-0.00113095616614482,-1.92414737245496
1.622,0.999734904935296,0.0606468672864522,2.81799038549491,57.4169540789414,3.68644369024719,161.489006847548,-56.4172191740061,-3.62579682296074,-158.671016462053,298.802405973633,-0.00113008710436161,-1.92402358618239
1.623,0.999718418441542,0.0606576072695282,2.81801856614363,57.4159745003366,3.68730327471917,161.490631596925,-56.416256081895,-3.62664566744964,-158.672613030782,298.752966881964,-0.00112949329152526,-1.92389896927318
1.624,0.999701938533382,0.060668329565474,2.81804673074964,57.4149938626975,3.68815922703364,161.492257232979,-56.4152919241641,-3.62749089746817,-158.674210502229,298.70354760939,-0.00112889763314393,-1.9237744017883
1.625,0.999685465233421,0.0606790341765396,2.81807487925221,57.4140156823045,3.68901150691747,161.493883174917,-56.4143302170711,-3.62833247274093,-158.675808295665,298.654146825341,-0.00112837698237029,-1.92364620774734
1.626,0.999668998566538,0.0606897211050083,2.81810301159151,57.4130357467211,3.6898597711342,161.495507930741,-56.4133667481545,-3.62917005002919,-158.677404919149,298.604766107248,-0.00112782625898129,-1.92352333223255
1.627,0.999652538556293,0.0607003903531815,2.81813112770752,57.4120570385581,3.69070408665564,161.497130852016,-56.4124045000018,-3.63000369630246,-158.678999724308,298.555405395762,-0.00112737571475234,-1.92340016299884
1.628,0.999636085226311,0.0607110419233753,2.81815922753954,57.411075672491,3.69154459477649,161.498751403615,-56.4114395872647,-3.63083355285311,-158.680592176076,298.506069723932,-0.00112649888842508,-1.92327683377579
1.629,0.999619638600038,0.0607216758179859,2.81818731102716,57.4100966134392,3.69238129637845,161.500370236695,-56.4104769748392,-3.63165962056047,-158.682182925668,298.456750355382,-0.00112589581513091,-1.92315262332756
1.63,0.999603198700544,0.0607322920393889,2.81821537811,57.4091164563194,3.69321441680236,161.501989994523,-56.4095132576188,-3.63248212476297,-158.683774616413,298.407451227066,-0.00112529092040539,-1.92302847126961
1.631,0.999586765550407,0.0607428905899996,2.81824342872726,57.4081388590321,3.69404391885812,161.503610092488,-56.4085520934817,-3.63330102826812,-158.68536666376,298.358170990027,-0.00112475646953503,-1.92290051417622
1.632,0.999570339174558,0.0607534714722665,2.81827146281912,57.407159429863,3.69486944452352,161.505228949634,-56.4075890906885,-3.63411597305125,-158.686957486815,298.308911239466,-0.00112419654964722,-1.92277811122531
1.633,0.999553919596561,0.0607640346886565,2.81829948032554,57.4061812945747,3.69569106333912,161.506845926483,-56.4066273749781,-3.63492702865046,-158.688546446157,298.259671890146,-0.00112373920188812,-1.92265540469291
1.634,0.999537506840049,0.0607745802416509,2.81832748118575,57.4052004005842,3.69650892351921,161.508460466611,-56.4056628937441,-3.63573434327756,-158.690132985425,298.210458152807,-0.00112285472380732,-1.92253254360457
1.635,0.999521100928469,0.0607851081338117,2.81835546533932,57.4042219141102,3.69732302506237,161.510073250954,-56.4047008131817,-3.63653791692856,-158.691717785614,298.161261039669,-0.00112224226928474,-1.92240875055068
1.636,0.999504701884879,0.0607956183676797,2.81838343272583,57.403242285614,3.69813359813768,161.511687004272,-56.4037375837291,-3.63733797977,-158.693303571546,298.112084598298,-0.00112162798390134,-1.92228501232687
1.637,0.999488309731832,0.0608061109458359,2.81841138328443,57.4022653198517,3.69894060586922,161.513301125637,-56.4027770101199,-3.63813449492338,-158.694889742353,298.062927453164,-0.00112107989638711,-1.92215730496227
1.638,0.999471924494305,0.0608165858708944,2.81843931695528,57.4012864435026,3.69974367643089,161.514913952148,-56.4018145190083,-3.63892709056,-158.696474635193,298.013791214359,-0.00112051081225118,-1.9220353839864
1.639,0.99945554619587,0.0608270431454877,2.81846723367834,57.4003089300474,3.70054288389824,161.516524852635,-56.4008533838516,-3.63971584075275,-158.698057618957,297.964675763859,-0.00112004663153624,-1.92191315457348
1.64,0.999439174860164,0.0608374827722627,2.81849513339279,57.3993285549742,3.70133838278521,161.518133252762,-56.399889380114,-3.64050090001295,-158.699638119369,297.915586500704,-0.00111915455786271,-1.92179077458648
1.641,0.999422810510634,0.0608479047539474,2.81852301603817,57.3983506863878,3.70213017048681,161.519739858422,-56.3989278758772,-3.64128226573286,-158.701216842384,297.86651419938,-0.00111853277570861,-1.92166739838314
1.642,0.999406453170326,0.0608583090932483,2.81855088155402,57.3973716350204,3.70291848217281,161.521347474385,-56.3979651818501,-3.64206017307956,-158.702796592831,297.817462981696,-0.00111790916050868,-1.9215440889611
1.643,0.999390102861763,0.0608686957929122,2.81857872987944,57.3963953498631,3.70370328393282,161.522955493654,-56.3970052470014,-3.64283458813991,-158.704376763775,297.768431471348,-0.00111734736137109,-1.92141663398084
1.644,0.999373759609971,0.0608790648557193,2.8186065609546,57.3954170748565,3.70448418830468,161.524562158573,-56.3960433152465,-3.64360512344896,-158.705955597618,297.719421283479,-0.00111676910347173,-1.92129521068997
1.645,0.999357423438528,0.0608894162844678,2.81863437471942,57.3944402322848,3.7052612730611,161.526166854365,-56.3950828088462,-3.64437185677664,-158.707532479645,297.670432277434,-0.00111629803078234,-1.92117346239593
1.646,0.999341094371073,0.0608997500819707,2.81866217111306,57.3934604248666,3.70603469976449,161.527768982085,-56.3941193304955,-3.64513494968252,-158.709106810972,297.621470030376,-0.00111539850035247,-1.92105157097684
1.647,0.999324772431051,0.0609100662511221,2.81868995007503,57.3924832253249,3.70680446390104,161.529369277733,-56.3931584528938,-3.64589439764992,-158.710679327658,297.572525070043,-0.0011147673821898,-1.92092863592471
1.648,0.999308457641498,0.0609203647947945,2.81871771154484,57.3915047965294,3.70757080525652,161.53097062638,-56.3921963388879,-3.64665044046173,-158.712252914835,297.523601624955,-0.00111413436541452,-1.92080577025929
1.649,0.999292150024903,0.060930645715901,2.81874545546153,57.3905292450921,3.70833369231529,161.532572414084,-56.3912370950672,-3.64740304659939,-158.713826958622,297.474698295034,-0.00111355883503853,-1.92067855830319
1.65,0.99927584960634,0.0609409090173878,2.81877318176527,57.3895516188323,3.70909272221179,161.534172787743,-56.390275769226,-3.64815181319441,-158.715399605978,297.425816700799,-0.00111297146554553,-1.92055763920404
1.651,0.999259556409392,0.0609511547022195,2.81880089039599,57.3885754983089,3.70984797660703,161.535771147678,-56.3893159418996,-3.64889682190481,-158.716970257282,297.376956678226,-0.0011124935696816,-1.92043638646912
1.652,0.999243270457699,0.0609613827733751,2.8188285812928,57.3875963046885,3.71059962399102,161.537366871172,-56.3883530342308,-3.64963824121764,-158.718538289879,297.328123987975,-0.00111158652577521,-1.92031500286
1.653,0.999226991774706,0.0609715932339154,2.81885625439519,57.3866198255062,3.71134765821091,161.538960726901,-56.3873928337315,-3.650376064977,-158.720104472506,297.279308911855,-0.00111094620324358,-1.92019251223287
